,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n
4842,5920,5920,147f9920-ee63-4305-b4d1-74c0f1100034,Plafond suspendu,Plafond métallique suspendu - Perforé / type lame / type maille,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1a,PARIS-8E-ARRONDISSEMENT,2023-03-22,12.0,12.0,0.0,['/upload/material/images/c19fdd4d-3636-459d-9fa3-d5f88d721f29.jpeg'],used,44.4,3.5,154.0,154.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 6.0709153331117705e-05, 'start': 0, 'end': 27, 'answer': 'Plafond métallique suspendu'}",,,,,,,,,,,,,,,,,,,,Plafond métallique suspendu,,,
4843,5921,5921,14ba08a3-88fa-49fd-8e00-a5732a79a264,Porte intérieure,Porte de secours. Porte double manuelle composite.,verygood,simple_solid_doors,C.10.20.01.2f,NEUILLY-SUR-SEINE,2023-03-14,80.0,80.0,0.0,"['/upload/material/images/a0ba5e7c-ac1c-4f2e-ba43-cf355bf9f277.jpeg', '/upload/material/images/0f09b440-a26a-4e89-9586-ea829cb9a2e0.jpeg']",used,0.0,0.0,11.0,11.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 9.59718363446882e-06, 'start': 17, 'end': 50, 'answer': ' Porte double manuelle composite.'}",,,,,,,,,,,,,,,,,,,,Porte de secours., composite.,,
4844,5922,5922,15f130a0-155d-4612-966d-5f582c644471,Accessoire intégré, Miroir de salle de bains rectangulaire suspendu.,correct,bath_and_toilet_accessories,C.10.30.02.5,NEUILLY-SUR-SEINE,2023-03-14,20.0,20.0,0.0,"['/upload/material/images/3b6a6cf3-f2e2-43a6-8d1d-c59000213b79.jpeg', '/upload/material/images/3351d611-1122-479f-8271-ba7bdcae6364.jpeg']",used,12.64,5.0,2.0,2.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 2.057053461612668e-05, 'start': 1, 'end': 49, 'answer': 'Miroir de salle de bains rectangulaire suspendu.'}",,,,,,,,,,,,,,,,,,,,,,,
4845,5923,5923,16325ccb-8136-4b91-95fe-4c9b65754bed,Emetteur,Radiateur électrique en Aluminium de marque Noirot. Paroi en verre trempé noir fixation au mur.,correct,electronically_heat,D.30.50.02.3a,NEUILLY-SUR-SEINE,2023-03-14,35.0,35.0,0.0,"['/upload/material/images/51c09721-4fd6-4c5a-831d-757a96b823a2.jpeg', '/upload/material/images/341bacd7-54c2-4265-8bfa-bba49c3db755.jpeg']",used,150.99,14.0,3.0,3.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.00013063872756902128, 'start': 0, 'end': 33, 'answer': 'Radiateur électrique en Aluminium'}",,,,,,,,,,,,,,,,,,,,, Aluminium,,
4846,5924,5924,164e7335-dc40-4b64-8d0f-9d48a856a046,Alarme incendie et système de détection,Déclancheur manuel d'alarme,correct,fire_alarm_device,D.40.10.01.3,NEUILLY-SUR-SEINE,2023-03-14,8.0,8.0,0.0,['/upload/material/images/50f77164-78fa-4ea2-a19a-ae80532ccc7c.jpeg'],used,8.79,0.2,26.0,26.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.005835087038576603, 'start': 0, 'end': 27, 'answer': ""Déclancheur manuel d'alarme""}",,,,,,,,,,,,,,,,,,,,Déclancheur manuel d'alarme,,,
4847,5925,5925,164fe0af-3798-4582-a44f-31c537e1d899,Menuiserie double vitrage en aluminium,"1 ouvrant, épaisseur 5cm, cadre aluminium double vitrage",correct,windows,B.20.20.01.3b,PARIS-15E-ARRONDISSEMENT,2023-03-30,80.0,80.0,0.0,['/upload/material/images/ad9de99f-6328-4281-8a42-1654697a39be.png'],used,34.07,11.03,1.0,1.0,2023-05-04,FR,1.0,35.0,,,,,"{'score': 5.234304808254819e-06, 'start': 0, 'end': 10, 'answer': '1 ouvrant,'}",,,,,,,,,,,,,,,,,,,,,,,
4848,5926,5926,165d17f5-3c97-4105-9b32-88a9ccd780d3,Appareil de plomberie,"Paroi de douche, porte en verre 90cm. Marque CADA",correct,showers_baths,D.20.10.06.2,NEUILLY-SUR-SEINE,2023-03-14,50.0,50.0,0.0,"['/upload/material/images/3f9bc57d-9d53-4d7b-bf76-97a6c4a226be.jpeg', '/upload/material/images/f19c952f-463b-4fc6-8858-75c7f34b375e.jpeg']",used,0.0,74.0,1.0,1.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.04394132271409035, 'start': 44, 'end': 49, 'answer': ' CADA'}",,,,,,,,,,,,,,,,,,,,"Paroi de douche,", verre,,
4849,5927,5927,171304ec-2938-47d7-9a2c-b90d3a47e471,Extincteur,CO2 2kg. Vérifié 09/21. Extincteur à CO2,verygood,fire_extinguishing_device,D.40.50.01.1,PARIS-8E-ARRONDISSEMENT,2023-03-24,20.0,20.0,0.0,['/upload/material/images/87e4f773-c800-411d-9813-cf8b9c476046.jpeg'],used,0.0,6.4,35.0,35.0,2023-09-24,FR,2.0,184.0,,,,,"{'score': 3.821382506430382e-06, 'start': 0, 'end': 8, 'answer': 'CO2 2kg.'}",,,,,,,,,,,,,,,,,,,,,,,
4850,5928,5928,178097a7-5398-4a51-9436-f413df0fb07f,Applique murale, Applique murale carré pour plafonnier,correct,lighting_general_equipment,D.50.20.02.1,PARIS-8E-ARRONDISSEMENT,2023-03-24,28.0,28.0,0.0,"['/upload/material/images/d162a468-ef6f-4d37-a98a-8b7ff8779e8e.jpeg', '/upload/material/images/0539faf5-09f8-42ae-a649-4c2f991248bf.jpeg']",used,12.11,0.5,670.0,670.0,2023-09-24,FR,2.0,184.0,,,,,"{'score': 0.0017106578452512622, 'start': 1, 'end': 16, 'answer': 'Applique murale'}",,,,,,,,,,,,,,,,,,,,,,,
4851,5929,5929,17eb1d46-05a2-466f-b19c-71d6ad09ba8f,Cloison amovible,Cloison amovible en plâtre pour bureau avec cadre en PVC,verygood,demountable_partitions,C.10.10.02.1c,PARIS-8E-ARRONDISSEMENT,2023-03-22,45.0,45.0,0.0,"['/upload/material/images/1df92818-68f4-4b32-ae56-619798d3e61d.jpeg', '/upload/material/images/21b043d6-8bf0-455e-9880-9ff8912bea9e.jpeg']",used,0.0,0.0,3.0,3.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 0.001798435696400702, 'start': 0, 'end': 26, 'answer': 'Cloison amovible en plâtre'}",,,,,,,,,,,,,,,,,,,,Cloison amovible en plâtre pour bureau, plâtre,,
4852,5930,5930,1931fb2f-06cf-4289-91a7-326a342478b8,Thermostat ventilo-convecteur - Sauter,Thermostat ventilo-convecteur - SAUTER -  EYB254 F01,correct,hvac_regulation,D.30.60.01.4,NANCY,2023-03-14,3.0,3.0,0.0,"['/upload/material/images/cd7cf622-1b9d-4c5a-b277-ac7a1fb8cdfd.jpg', '/upload/material/images/0c70a2b9-d4c7-4086-adcc-aabfe08a56f2.jpg']",used,0.0,0.46,38.0,38.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.014562449418008327, 'start': 31, 'end': 52, 'answer': ' SAUTER -  EYB254 F01'}",,,,,,,,,,,,,,,,,,,,Thermostat ventilo-convecteur,,,
4853,5931,5931,193527b2-55db-4ad6-8a2b-4b16aff3478b,Porte intérieure,Porte battante double composite.,verygood,overhead_doors,C.10.20.05,NEUILLY-SUR-SEINE,2023-03-14,65.0,65.0,0.0,"['/upload/material/images/80f1476c-e5c0-43c9-9ddf-63643a1605f1.jpeg', '/upload/material/images/a13fe5cb-0538-4c9e-84c9-0954ad82abb5.jpeg']",used,0.0,0.0,13.0,13.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.001080521265976131, 'start': 0, 'end': 32, 'answer': 'Porte battante double composite.'}",,,,,,,,,,,,,,,,,,,,Porte battante double composite., double composite.,,
4854,5932,5932,19a59358-30fb-485e-9f9c-2ee388717623,Spot encastré, plafonnier avec spots intégrés,correct,lighting_general_equipment,D.50.20.02.13,PARIS-8E-ARRONDISSEMENT,2023-03-23,450.0,450.0,0.0,['/upload/material/images/d3285b14-d634-4d30-b2e9-f1bc7bdba958.jpeg'],used,11.51,0.12,29.0,29.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.019758939743041992, 'start': 1, 'end': 31, 'answer': 'plafonnier avec spots intégrés'}",,,,,,,,,,,,,,,,,,,,plafonnier,,,
4855,5933,5933,1a35cc84-125d-4434-a35f-3500ff0e9eea,Parquet clair,Parquet stratifié clair.,correct,wood_flooring,C.30.20.03.5,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['/upload/material/images/2564d3ee-ee0f-4a56-a973-a172ff23c6e8.jpeg', '/upload/material/images/4d90ce06-fb29-4759-80b6-5dccd7a2852a.jpeg', '/upload/material/images/4052c798-fc16-4521-93cc-176fe8964a28.jpeg', '/upload/material/images/91e070bf-d765-41c9-a079-c15d5e16a854.jpeg']",used,9.1,10.8,16.0,16.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.002383253537118435, 'start': 0, 'end': 24, 'answer': 'Parquet stratifié clair.'}",,,,,,,,,,,,,,,,,,,,Parquet stratifié clair.,Parquet stratifié clair.,,
4856,5934,5934,1b7886f7-21c0-4471-8b58-25bfdfff9f4a,Éclairage et distribution secondaire,Dalle luminaire encastré.,verygood,lighting_general_equipment,D.50.20.02.3,NEUILLY-SUR-SEINE,2023-03-14,15.0,15.0,0.0,"['/upload/material/images/429a8eb7-ab26-4371-b16b-71bf75b29717.jpeg', '/upload/material/images/0ecd9690-70dd-44b4-af46-d686eb0a1fd4.jpeg']",used,228.68,21.2,179.0,179.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.0008455120259895921, 'start': 0, 'end': 25, 'answer': 'Dalle luminaire encastré.'}",,,,,,,,,,,,,,,,,,,,Dalle luminaire encastré.,,,
4857,5935,5935,1b7e7bc5-ab5e-431c-83cc-5ecff702da1f,Appareil de plomberie,"Receveur de douche en céramique de marque ALLIA, 70x70x13cm.",correct,showers_baths,D.20.10.06.3a,NEUILLY-SUR-SEINE,2023-03-14,88.0,88.0,0.0,"['/upload/material/images/c1503ad5-77c7-4bdd-aab1-3f8916d31f54.jpeg', '/upload/material/images/8fb99f53-635d-494f-a92c-74b469d78e29.jpeg']",used,101.27,48.0,1.0,1.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 7.657765672774985e-05, 'start': 0, 'end': 48, 'answer': 'Receveur de douche en céramique de marque ALLIA,'}",,,,,,,,,,,,,,,,,,,,Receveur de douche, céramique, 70x70x13cm., 70x70x13cm.
4858,5936,5936,1bbaec00-49d7-4af0-9974-1c7abf2c2ced,Appareil de plomberie,Mitigeur en Inox marque AQUANCE.,correct,faucets,D.20.10.09.2a,NEUILLY-SUR-SEINE,2023-03-14,12.0,12.0,0.0,"['/upload/material/images/5b87f876-6256-4fea-a4c6-9a53d2842b8d.jpeg', '/upload/material/images/36964e74-d0fe-4f4f-b7ca-0e7eedc6a742.jpeg', '/upload/material/images/2b38dd6d-7f9b-43f8-a321-b30bb9ac0082.jpeg']",used,0.0,3.0,9.0,9.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.09954918175935745, 'start': 0, 'end': 32, 'answer': 'Mitigeur en Inox marque AQUANCE.'}",,,,,,,,,,,,,,,,,,,,Mitigeur, Inox,,
4859,5937,5937,1bbcbae2-dea0-47e5-93c1-c0dbd845858d,Cloison amovible,Cloison amovible en plâtre pour bureau avec cadre en PVC,verygood,demountable_partitions,C.10.10.02.1c,PARIS-8E-ARRONDISSEMENT,2023-03-23,45.0,45.0,0.0,"['/upload/material/images/e830d645-6ad3-4cda-b21e-e3a5e3d1583c.jpeg', '/upload/material/images/ec7218e0-03d8-450b-ab6d-3ce6f97c6dca.jpeg']",used,0.0,0.0,12.0,12.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.001798435696400702, 'start': 0, 'end': 26, 'answer': 'Cloison amovible en plâtre'}",,,,,,,,,,,,,,,,,,,,Cloison amovible en plâtre pour bureau, plâtre,,
4860,5938,5938,1c0a822f-9f98-438c-ba00-cb8e4a91eaaa,Porte de placard,Porte de placard en bois. Mesure pour une porte.,damaged,storage_unit,E.20.20.05.5a,PARIS-8E-ARRONDISSEMENT,2023-03-24,30.0,30.0,0.0,['/upload/material/images/df3293bc-114a-4aa4-9a33-deeafc208325.jpeg'],used,0.0,8.0,1.0,1.0,2023-05-04,FR,1.0,41.0,,,,,"{'score': 0.018878808245062828, 'start': 0, 'end': 25, 'answer': 'Porte de placard en bois.'}",,,,,,,,,,,,,,,,,,,,Porte de placard en bois., bois.,, Mesure pour une porte.
4861,5939,5939,1c6facc1-8843-4479-b49b-f53df519d7de,Mitigeur,Mitigeur / Robinet en Inox,verygood,faucets,D.20.10.09.2a,PARIS-8E-ARRONDISSEMENT,2023-03-23,38.0,38.0,0.0,"['/upload/material/images/17192a9c-28f3-4073-9a42-36bbd88c7fc8.jpeg', '/upload/material/images/cdb24695-11b0-4454-ac8e-4ec217d077fa.jpeg']",used,0.0,3.0,39.0,39.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.012713962234556675, 'start': 0, 'end': 26, 'answer': 'Mitigeur / Robinet en Inox'}",,,,,,,,,,,,,,,,,,,,Mitigeur / Robinet en Inox, Inox,,
4862,5940,5940,1c8ff6ac-6aa5-460f-936d-223e2036a6fb,Porte simple manuelle,Cadre L 101 cm x h 208 cm x e 7 cm. Porte simple manuelle en Bois reconstitué,correct,simple_solid_doors,C.10.20.01.1e,LA MADELEINE,2023-03-21,65.0,65.0,0.0,['/upload/material/images/96f77bd3-6b2e-4528-af96-0acd6def66bf.jpeg'],used,0.0,0.0,2.0,2.0,2023-09-24,FR,2.0,187.0,,,,,"{'score': 4.15741578763118e-06, 'start': 60, 'end': 77, 'answer': ' Bois reconstitué'}",,,,,,,,,,,,,,,,,,,, Porte simple manuelle, Bois reconstitué,,
4863,5941,5941,1cb096d0-9912-4164-b69f-51c5ec920191,Porte intérieure,Porte basculante double composite avec hublot verre.,verygood,overhead_doors,C.10.20.05,NEUILLY-SUR-SEINE,2023-03-14,65.0,65.0,0.0,"['/upload/material/images/cb83e18b-2f2e-4945-b72e-e02efb5cc980.jpeg', '/upload/material/images/8ad7c3cf-4e92-45ce-9e68-661f8e1dd8f0.jpeg']",used,0.0,0.0,4.0,4.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.0008054368663579226, 'start': 0, 'end': 52, 'answer': 'Porte basculante double composite avec hublot verre.'}",,,,,,,,,,,,,,,,,,,,, composite,,
4864,5943,5943,1daf1d84-76e4-4e4a-9d14-19adb3396045,Appareil de plomberie,Receveur de douche en céramique.,correct,showers_baths,D.20.10.06.3a,NEUILLY-SUR-SEINE,2023-03-14,88.0,88.0,0.0,['/upload/material/images/d13f5161-201f-4090-9de9-c98fb43d387b.jpeg'],used,101.27,48.0,1.0,1.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.0009492576355114579, 'start': 0, 'end': 32, 'answer': 'Receveur de douche en céramique.'}",,,,,,,,,,,,,,,,,,,,, céramique.,,
4865,5944,5944,1db8bcb6-e5b0-4045-b7f5-af7cdc3edc28,Vasque simple suspendue, Vasque simple suspendue en Céramique,verygood,lavatories,D.20.10.04.7b,PARIS-8E-ARRONDISSEMENT,2023-03-24,25.0,25.0,0.0,['/upload/material/images/7a5eff63-e4ac-452b-892a-7dd75abfb309.png'],used,107.14,13.0,10.0,10.0,2023-09-24,FR,2.0,184.0,,,,,"{'score': 0.06641850620508194, 'start': 1, 'end': 37, 'answer': 'Vasque simple suspendue en Céramique'}",,,,,,,,,,,,,,,,,,,,, Céramique,,
4866,5945,5945,1dd4d01f-6fe7-4c25-9304-ebcf238fb3dd,Porte simple en bois,"Porte simple en bois, peint en blanc, dimension avec cadrage 209x107x10.5",verygood,simple_solid_doors,C.10.20.01.1c,ISSY-LES-MOULINEAUX,2023-03-31,60.0,60.0,0.0,"['/upload/material/images/8f33e066-6d4c-4399-baad-6743c0cce86d1680255198869-7339c015-96ab-49d4-91b6-b4d2b8b780fe.jpeg', '/upload/material/images/c030923e-26b9-4f06-b916-719e1995e5751680255198869-2104d7b2-c887-42be-a236-de32d3bf1e24.jpeg', '/upload/material/images/ca25a162-73b0-4015-9641-b2a981be471a1680255198869-90c6554a-198e-4570-97bf-f20117d5de90.jpeg']",used,0.0,0.0,1.0,1.0,2023-09-24,FR,2.0,177.0,,,,,"{'score': 1.3293318261276e-05, 'start': 60, 'end': 73, 'answer': ' 209x107x10.5'}",,,,,,,,,,,,,,,,,,,,Porte simple," bois,", 209x107x10.5,
4867,5946,5946,1e484f25-4af9-4d88-9f7d-2fee5354f913,Éclairage et distribution secondaire,Dalle luminaire à 4 tubes néons.,correct,lighting_general_equipment,D.50.20.02.3,NEUILLY-SUR-SEINE,2023-03-14,15.0,15.0,0.0,"['/upload/material/images/f5185bd3-eb00-4cbb-b8de-052c1953c6dc.jpeg', '/upload/material/images/65fe1a79-e812-4bd8-93ab-43b7662638d9.jpeg']",used,228.68,21.2,563.0,563.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.0020656713750213385, 'start': 0, 'end': 32, 'answer': 'Dalle luminaire à 4 tubes néons.'}",,,,,,,,,,,,,,,,,,,,Dalle luminaire,,,
4868,5947,5947,1e745477-62b5-4e26-9382-696afef135a7,Appareil de plomberie,"Evier simple en inox. Trois dimensions L120xP60cm (2u), L86xP51cm et  L80xP60cm",correct,sinks,D.20.10.05.2b,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['/upload/material/images/7c2d4d94-400c-46c9-bdc6-f9d967f1dc43.jpeg', '/upload/material/images/3516cd39-928a-4c1c-98b9-2c67bdc31807.jpeg', '/upload/material/images/a5d10b61-2d74-45a5-9ad0-5eb741aa7ac8.jpeg', '/upload/material/images/892a2535-836b-4cac-9549-44900dc4ef46.jpeg']",used,42.41,3.0,4.0,4.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.00014090901822783053, 'start': 0, 'end': 21, 'answer': 'Evier simple en inox.'}",,,,,,,,,,,,,,,,,,,,Evier simple en inox., inox.,,
4869,5948,5948,1e8dcef0-b52f-4555-b3c1-9da716a14aeb,Cloison amovible,Cloison amovible en verre pour bureau avec cadre en aluminium,verygood,demountable_partitions,C.10.10.02.1f,PARIS-8E-ARRONDISSEMENT,2023-03-23,65.0,65.0,0.0,['/upload/material/images/8ff01427-5054-41b5-bdba-42f8406016e1.jpeg'],used,0.0,0.0,1.0,1.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.00012137046724092215, 'start': 0, 'end': 25, 'answer': 'Cloison amovible en verre'}",,,,,,,,,,,,,,,,,,,,,,,
4870,5949,5949,1eaedbe0-90de-4117-8433-10c771750dc1,Communication et sécurité,Baie de brassage informatique,damaged,intercommunication_system,D.50.30.03.3,NEUILLY-SUR-SEINE,2023-03-14,80.0,80.0,0.0,"['/upload/material/images/2f94c197-5625-49c4-a905-0a395ba6a60b.jpeg', '/upload/material/images/d3234edf-578e-4483-b1e0-53d9e69d2f5d.jpeg', '/upload/material/images/13ffaae0-179d-4051-996d-d76104254328.jpeg', '/upload/material/images/43e57200-ee1d-49d8-a81a-a618c5a191cb.jpeg', '/upload/material/images/6459e93c-6eaf-4415-8300-c482ecda6591.jpeg']",used,10.14,75.0,5.0,5.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.0129431476816535, 'start': 0, 'end': 29, 'answer': 'Baie de brassage informatique'}",,,,,,,,,,,,,,,,,,,,Baie de brassage informatique,,,
4871,5950,5950,1ef0d777-8d02-4c17-9c52-af4ab965aae8,Perforé / type lame / type maille,Dalle de faux-plafond mouchetée blanc et grise en Laine de roche,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,LA MADELEINE,2023-03-22,6.0,6.0,0.0,"['/upload/material/images/18cbd67b-b174-4ade-9d35-d578f21d8785.jpeg', '/upload/material/images/9178ecb9-5624-46b6-ace7-0720c3938a60.jpeg', '/upload/material/images/64c808bb-b579-4243-82e0-f36d94d431bc.jpeg']",used,4.49,2.2,488.0,488.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 1.9554900063667446e-05, 'start': 49, 'end': 64, 'answer': ' Laine de roche'}",,,,,,,,,,,,,,,,,,,,, Laine de roche,,
4872,5951,5951,1f98f13a-ed66-41df-b224-77343d483b71,Porte vitrée simple manuelle, Porte simple manuelle en verre. cadre en aluminium,verygood,glass_interior_door,C.10.20.02.1b,PARIS-8E-ARRONDISSEMENT,2023-03-23,75.0,75.0,0.0,['/upload/material/images/4b6bad36-e4a2-4a64-a52e-d220ce615c97.jpeg'],used,0.0,0.0,5.0,5.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.00017073904746212065, 'start': 1, 'end': 51, 'answer': 'Porte simple manuelle en verre. cadre en aluminium'}",,,,,,,,,,,,,,,,,,,,, verre.,,
4873,5952,5952,1fc6b2a5-750b-48c6-90fc-16703966a891,Ballon de stockage collectif,ECS. ballon 3000l. Ballon de stockage collectif 3000.000000,damaged,hot_water_supply,D.30.10.04.3,PARIS-8E-ARRONDISSEMENT,2023-03-24,150.0,150.0,0.0,"['/upload/material/images/dc77731c-bd89-4af1-be8e-b2c67cf7b89a.jpeg', '/upload/material/images/0f98fe0f-13c3-46cf-9918-dd37fe650c2f.jpeg', '/upload/material/images/4c9e1108-fe0a-4040-ac16-78a6fde2bb6f.jpeg']",used,8080.52,38.0,1.0,1.0,2023-09-24,FR,2.0,184.0,,,,,"{'score': 0.08126257359981537, 'start': 47, 'end': 59, 'answer': ' 3000.000000'}",,,,,,,,,,,,,,,,,,,,,ECS.,,
4874,5953,5953,200ddcca-c2be-45fe-9c14-6b5f2edca424,Perforé / type lame / type maille,Faux plafond en Laine de roche avec petits trous.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,LA MADELEINE,2023-03-22,6.0,6.0,0.0,"['/upload/material/images/f48070f3-dfa7-4f4c-aa86-30368223357f.jpeg', '/upload/material/images/a99124d0-d23d-43a0-9594-32fba95946d6.jpeg', '/upload/material/images/b3867694-9469-4655-ad2e-6e3afce470ec.jpeg']",used,4.49,2.2,458.0,458.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 2.9243963581393473e-05, 'start': 0, 'end': 30, 'answer': 'Faux plafond en Laine de roche'}",,,,,,,,,,,,,,,,,,,,Faux plafond, Laine de roche,,
4875,5954,5954,201164e2-c109-40f0-b291-6f122be52254,Distributeur de papier,Marque Elis. Distributeur de papier,correct,bath_and_toilet_accessories,C.10.30.02.3,LA MADELEINE,2023-03-22,10.0,10.0,0.0,['/upload/material/images/ac8b9f52-6b82-4cac-be6d-79932ea883f9.jpeg'],used,0.0,1.0,2.0,2.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 2.5231734980479814e-05, 'start': 6, 'end': 12, 'answer': ' Elis.'}",,,,,,,,,,,,,,,,,,,, Distributeur de papier, papier,,
4876,5956,5956,20c8254c-3cfa-4bc4-a94d-26c2bf08623d,Porte vitrée simple manuelle,Porte vitrée simple manuelle en cadre PVC,verygood,glass_interior_door,C.10.20.02.1f,PARIS-8E-ARRONDISSEMENT,2023-03-23,75.0,75.0,0.0,['/upload/material/images/9fe23b1b-2a29-4673-84e1-fa347676af10.jpeg'],used,0.0,0.0,2.0,2.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.003525378182530403, 'start': 0, 'end': 41, 'answer': 'Porte vitrée simple manuelle en cadre PVC'}",,,,,,,,,,,,,,,,,,,,Porte vitrée simple manuelle, PVC,,
4877,5957,5957,20cd4a4f-b588-49da-8369-406dc9f6dbee,Plafond,Dalle de plafond suspendu en laine minérale.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,NEUILLY-SUR-SEINE,2023-03-14,6.0,6.0,0.0,"['/upload/material/images/f5ccfd38-6c72-426a-bd14-2688214ed844.jpeg', '/upload/material/images/4b8ab50a-0ee4-44f5-9d4d-f90a72803010.jpeg']",used,4.49,2.2,196.0,196.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 6.196641606948106e-06, 'start': 0, 'end': 44, 'answer': 'Dalle de plafond suspendu en laine minérale.'}",,,,,,,,,,,,,,,,,,,,, laine minérale.,,
4878,5958,5958,220a5c25-10fe-467f-b4db-8e28739b5ce4,Porte intérieure,Porte double en verre avec cadre aluminium. Ouvrant: 105x220cm.,verygood,glass_interior_door,C.10.20.02.2b,NEUILLY-SUR-SEINE,2023-03-14,80.0,80.0,0.0,"['/upload/material/images/bbd8342a-3c8a-4fdb-9865-15012c2f2cc0.jpeg', '/upload/material/images/26e3ec03-aa68-4e92-b1e2-22e6ed8ce553.jpeg']",used,0.0,0.0,4.0,4.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 1.5390713087981567e-05, 'start': 0, 'end': 21, 'answer': 'Porte double en verre'}",,,,,,,,,,,,,,,,,,,,, verre,,
4879,5959,5959,22221d35-b8de-440e-bd4f-6d5d51b151e3,Boîte aux lettres résidentielle et bureaux," 1 bloc 2x3
Boîte aux lettres résidentielle et bureaux en acier",verygood,locker,C.10.30.05.2,LA MADELEINE,2023-03-22,120.0,120.0,0.0,"['/upload/material/images/0763d795-5707-4c11-bef9-b1302368e289.jpeg', '/upload/material/images/a9f3d936-c131-426a-80c0-d451b875c255.jpeg']",used,293.5,20.0,1.0,1.0,2023-09-24,FR,2.0,186.0,,,,,"{'score': 1.8763043044600636e-05, 'start': 1, 'end': 29, 'answer': '1 bloc 2x3\nBoîte aux lettres'}",,,,,,,,,,,,,,,,,,,,,,,
4880,5960,5960,223c88bf-3dc7-4a47-91ac-6dcaa963738c,Parquet,Parquet stratifié gris.,verygood,wood_flooring,C.30.20.03.5,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['/upload/material/images/641c0820-9b12-4139-bcd1-f75339e2ab15.jpeg', '/upload/material/images/4511b7e5-f10e-496b-bb7a-2b53ff4fb66c.jpeg', '/upload/material/images/b413a1e6-b550-40b2-8131-b5ac22e02808.jpeg']",used,9.1,10.8,7.0,7.0,2023-09-24,FR,2.0,194.0,,,,,"{'score': 0.01006608922034502, 'start': 0, 'end': 23, 'answer': 'Parquet stratifié gris.'}",,,,,,,,,,,,,,,,,,,,Parquet stratifié gris.,Parquet stratifié gris.,,
4881,5961,5961,227589c6-c020-4863-96b6-0f6604853a03,Porte vitrée simple manuelle, Porte simple manuelle en verre. cadre en aluminium,verygood,glass_interior_door,C.10.20.02.1b,PARIS-8E-ARRONDISSEMENT,2023-03-23,75.0,75.0,0.0,['/upload/material/images/a6ae44b3-8bf3-469b-9037-741d225ff63d.jpeg'],used,0.0,0.0,2.0,2.0,2023-09-24,FR,2.0,185.0,,,,,"{'score': 0.00017073904746212065, 'start': 1, 'end': 51, 'answer': 'Porte simple manuelle en verre. cadre en aluminium'}",,,,,,,,,,,,,,,,,,,,, verre.,,
