,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Dørkarm,Quantity,LastPrice,Saved,LastUpOn,Hængning,Bredde m/karm,Bredde m/karm_unit,Højde m/karm,Højde m/karm_unit,Karmtykkelse,Karmtykkelse_unit,FirstPrice,PriceChange,Description,Skinne,Gammelt glas,Med hjørnebånd,Glas,Defekte glas,Materiale,Monteret før,Produktionsår,Produktionsår_unit,Til indmuring,Overfalset,Med vinkelhængsler,Koblet,Med udskyderstang,Længde,Længde_unit,Dybde,Dybde_unit,Konvektorer,Konvektorer_unit,Ophængsbeslag,Med termostat,Trykprøvet,Store,Country,Language,Bundstykke,Fyldningstype,Fyldningstype_unit,Fast ramme,Alu på træ,Title_en
4654,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267400/fyldningsdoer-med-karm,Fyldningsdør med karm,267400,"['/dyn/resources/Shop_Model_Product/image/0/267400/1692955774/old2columns/267400.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350576/1692955778/old2columns/267400.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350577/1692955780/old2columns/267400.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350578/1692955781/old2columns/267400.jpg']",90.5,cm,211.0,cm,13.0,cm,,1 stk,1800.0,2023-08-21,2023-09-27,Højrehængt,90.5,cm,211.0,cm,13.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4655,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267597/fyldningsdoer-med-karm,Fyldningsdør med karm,267597,"['/dyn/resources/Shop_Model_Product/image/7/267597/1694591316/old2columns/267597.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351347/1694524797/old2columns/267597.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351348/1694524806/old2columns/267597.jpg']",79.5,cm,199.5,cm,17.5,cm,,1 stk,1800.0,2023-07-31,2023-09-02,Venstrehængt,79.5,cm,199.5,cm,17.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4656,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267472/fyldningsdoer-med-karm,Fyldningsdør med karm,267472,"['/dyn/resources/Shop_Model_Product/image/2/267472/1693569936/old2columns/267472.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350879/1693569940/old2columns/267472.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350880/1693569941/old2columns/267472.jpg']",88.5,cm,210.5,cm,12.0,cm,,1 stk,1900.0,2023-08-14,2023-09-26,Højrehængt,88.5,cm,210.5,cm,12.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4657,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267237/fyldningsdoer-med-karm,Fyldningsdør med karm,267237,"['/dyn/resources/Shop_Model_Product/image/7/267237/1691479025/old2columns/fyldningsdoer-med-karm-267237.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349919/1691479029/old2columns/fyldningsdoer-med-karm-267237.jpg']",89.5,cm,208.0,cm,12.0,cm,,1 stk,1500.0,2023-08-19,2023-09-24,Venstrehængt,89.5,cm,208.0,cm,12.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4658,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267236/fyldningsdoer-med-karm,Fyldningsdør med karm,267236,"['/dyn/resources/Shop_Model_Product/image/6/267236/1691414767/old2columns/267236.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349910/1691414737/old2columns/267236.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349911/1691414743/old2columns/267236.jpg']",89.0,cm,214.0,cm,12.5,cm,,2 stk,2600.0,2023-09-05,2023-09-29,Højrehængt,89.0,cm,214.0,cm,12.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4659,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267175/fyldningsdoer-med-karm,Fyldningsdør med karm,267175,"['/dyn/resources/Shop_Model_Product/image/5/267175/1690891261/old2columns/267175.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349675/1690891266/old2columns/267175.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349676/1690891267/old2columns/267175.jpg']",89.0,cm,209.0,cm,7.5,cm,,1 stk,1500.0,2023-09-03,2023-09-18,,89.0,cm,209.0,cm,7.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4660,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267079/dannebrogsdoer-med-karm,Dannebrogsdør med karm,267079,"['/dyn/resources/Shop_Model_Product/image/9/267079/1690382510/old2columns/267079.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349425/1690277136/old2columns/267079.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349426/1690277142/old2columns/267079.jpg']",89.0,cm,211.0,cm,14.0,cm,,1 stk,3000.0,2023-08-21,2023-09-18,Venstrehængt,89.0,cm,211.0,cm,14.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Dannebrog door with frame
4661,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267058/fyldningsdoer-med-karm,Fyldningsdør med karm,267058,"['/dyn/resources/Shop_Model_Product/image/8/267058/1689837283/old2columns/267058.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349350/1689837287/old2columns/267058.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349351/1689837288/old2columns/267058.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349352/1689837290/old2columns/267058.jpg']",84.0,cm,188.0,cm,12.3,cm,,1 stk,3000.0,2023-09-02,2023-09-03,Højrehængt,84.0,cm,188.0,cm,12.3,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4662,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267059/fyldningsdoer-med-karm,Fyldningsdør med karm,267059,"['/dyn/resources/Shop_Model_Product/image/9/267059/1689844112/old2columns/267059.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349354/1689844117/old2columns/267059.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349355/1689844118/old2columns/267059.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349356/1689844119/old2columns/267059.jpg']",89.5,cm,202.5,cm,8.0,cm,,1 stk,2200.0,2023-08-17,2023-09-09,Højrehængt,89.5,cm,202.5,cm,8.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4663,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267034/fyldningsdoer-med-karm,Fyldningsdør med karm,267034,"['/dyn/resources/Shop_Model_Product/image/4/267034/1689582299/old2columns/267034.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349234/1689239740/old2columns/267034.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349232/1689239726/old2columns/267034.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349233/1689239738/old2columns/267034.jpg']",88.5,cm,212.0,cm,7.5,cm,,1 stk,2500.0,2023-07-31,2023-09-01,Højrehængt,88.5,cm,212.0,cm,7.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4664,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266983/fyldningsdoer-med-karm,Fyldningsdør med karm,266983,"['/dyn/resources/Shop_Model_Product/image/3/266983/1688540317/old2columns/266983.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349025/1688540323/old2columns/266983.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349024/1688540321/old2columns/266983.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349026/1688540324/old2columns/266983.jpg']",88.5,cm,214.5,cm,9.5,cm,,1 stk,2000.0,2023-08-17,2023-09-28,Højrehængt,88.5,cm,214.5,cm,9.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4665,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267004/fyldningsdoer-med-karm,Fyldningsdør med karm,267004,"['/dyn/resources/Shop_Model_Product/image/4/267004/1688633512/old2columns/267004.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349095/1688633517/old2columns/267004.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349096/1688633519/old2columns/267004.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349097/1688633520/old2columns/267004.jpg']",82.5,cm,203.5,cm,11.5,cm,,1 stk,2200.0,2023-07-25,2023-09-06,Venstrehængt,82.5,cm,203.5,cm,11.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4666,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/267018/fyldningsdoer-med-karm,Fyldningsdør med karm,267018,"['/dyn/resources/Shop_Model_Product/image/8/267018/1688727429/old2columns/267018.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349153/1688724376/old2columns/267018.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349155/1688724384/old2columns/267018.jpg']",96.0,cm,219.5,cm,20.0,cm,,1 stk,2200.0,2023-08-11,2023-09-24,Højrehængt,96.0,cm,219.5,cm,20.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4667,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266926/fyldningsdoer-med-karm,Fyldningsdør med karm,266926,"['/dyn/resources/Shop_Model_Product/image/6/266926/1688032132/old2columns/266926.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348777/1688032139/old2columns/266926.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348778/1688032142/old2columns/266926.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348779/1688032143/old2columns/266926.jpg']",89.0,cm,213.0,cm,7.5,cm,,1 stk,2200.0,2023-07-25,2023-09-06,Venstrehængt,89.0,cm,213.0,cm,7.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4668,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266927/fyldningsdoer-med-karm,Fyldningsdør med karm,266927,"['/dyn/resources/Shop_Model_Product/image/7/266927/1688040077/old2columns/266927.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348780/1688039838/old2columns/266927.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348782/1688039845/old2columns/266927.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348783/1688039847/old2columns/266927.jpg']",89.0,cm,212.0,cm,7.5,cm,,1 stk,2400.0,2023-07-31,2023-09-10,Højrehængt,89.0,cm,212.0,cm,7.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4669,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266937/dannebrogsdoer-med-karm,Dannebrogsdør med karm,266937,"['/dyn/resources/Shop_Model_Product/image/7/266937/1688108063/old2columns/266937.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348822/1688108069/old2columns/266937.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348823/1688108074/old2columns/266937.jpg']",89.0,cm,209.0,cm,13.0,cm,,1 stk,1800.0,2023-09-04,2023-09-04,Venstrehængt,89.0,cm,209.0,cm,13.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Dannebrog door with frame
4670,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266948/dannebrogsdoer-med-karm,Dannebrogsdør med karm,266948,"['/dyn/resources/Shop_Model_Product/image/8/266948/1688370003/old2columns/266948.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348868/1688118997/old2columns/266948.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348870/1688119005/old2columns/266948.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348869/1688119004/old2columns/266948.jpg']",89.0,cm,213.5,cm,12.0,cm,,1 stk,2500.0,2023-08-19,2023-09-14,Venstrehængt,89.0,cm,213.5,cm,12.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Dannebrog door with frame
4671,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266939/dannebrogsdoer-med-karm,Dannebrogsdør med karm,266939,"['/dyn/resources/Shop_Model_Product/image/9/266939/1688111017/old2columns/266939.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348830/1688111022/old2columns/266939.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348831/1688111023/old2columns/266939.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348832/1688111025/old2columns/266939.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348833/1688111026/old2columns/266939.jpg']",88.5,cm,211.0,cm,12.0,cm,,1 stk,2600.0,2023-09-02,2023-09-23,Venstrehængt,88.5,cm,211.0,cm,12.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Dannebrog door with frame
4672,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266941/fyldningsdoer-med-karm,Fyldningsdør med karm,266941,"['/dyn/resources/Shop_Model_Product/image/1/266941/1688134888/old2columns/266941.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348841/1688112210/old2columns/266941.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348839/1688112200/old2columns/266941.jpg']",89.0,cm,209.0,cm,13.0,cm,,1 stk,1900.0,2023-08-14,2023-09-20,Venstrehængt,89.0,cm,209.0,cm,13.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4673,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266942/dannebrogsdoer-med-karm,Dannebrogsdør med karm,266942,"['/dyn/resources/Shop_Model_Product/image/2/266942/1688113213/old2columns/266942.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348842/1688113196/old2columns/266942.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348843/1688113202/old2columns/266942.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348845/1688113205/old2columns/266942.jpg']",88.0,cm,213.5,cm,7.5,cm,,1 stk,1400.0,2023-08-12,2023-09-14,Højrehængt,88.0,cm,213.5,cm,7.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Dannebrog door with frame
4674,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266875/fyldningsdoer-med-karm,Fyldningsdør med karm,266875,"['/dyn/resources/Shop_Model_Product/image/5/266875/1687443207/old2columns/266875.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348557/1687443211/old2columns/266875.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348558/1687443213/old2columns/266875.jpg']",91.5,cm,215.5,cm,15.5,cm,,1 stk,2400.0,2023-08-25,2023-10-01,Venstrehængt,91.5,cm,215.5,cm,15.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4675,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266887/fyldningsdoer-med-karm,Fyldningsdør med karm,266887,"['/dyn/resources/Shop_Model_Product/image/7/266887/1687523572/old2columns/266887.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348588/1687523576/old2columns/266887.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348589/1687523998/old2columns/266887.jpg']",90.0,cm,216.0,cm,12.0,cm,,1 stk,2600.0,2023-08-29,2023-09-03,Venstrehængt,90.0,cm,216.0,cm,12.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4676,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266759/fyldningsdoer-med-karm,Fyldningsdør med karm,266759,"['/dyn/resources/Shop_Model_Product/image/9/266759/1686570449/old2columns/266759.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348036/1686567932/old2columns/266759.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348037/1686567940/old2columns/266759.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348038/1686567943/old2columns/266759.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348190/1686817841/old2columns/fyldningsdoer-med-karm-266759.jpg']",90.0,cm,217.0,cm,14.5,cm,,1 stk,2200.0,2023-08-28,2023-09-20,Højrehængt,90.0,cm,217.0,cm,14.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4677,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266761/fyldningsdoer-med-karm,Fyldningsdør med karm,266761,"['/dyn/resources/Shop_Model_Product/image/1/266761/1686574604/old2columns/266761.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348042/1686572154/old2columns/266761.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348043/1686572163/old2columns/266761.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348189/1686815847/old2columns/fyldningsdoer-med-karm-266761.jpg']",89.0,cm,216.0,cm,14.0,cm,,1 stk,2200.0,2023-07-25,2023-09-05,Højrehængt,89.0,cm,216.0,cm,14.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4678,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266511/fyldningsdoer-med-karm,Fyldningsdør med karm,266511,"['/dyn/resources/Shop_Model_Product/image/1/266511/1684223598/old2columns/266511.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346937/1684223604/old2columns/266511.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346938/1684223605/old2columns/266511.jpg']",88.0,cm,205.0,cm,14.5,cm,,1 stk,2500.0,2023-07-31,2023-09-06,Venstrehængt,88.0,cm,205.0,cm,14.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4679,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266521/fyldningsdoer-med-karm,Fyldningsdør med karm,266521,"['/dyn/resources/Shop_Model_Product/image/1/266521/1684334821/old2columns/266521.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/346964/1684228366/old2columns/266521.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346966/1684228377/old2columns/266521.jpg']",88.5,cm,206.0,cm,11.0,cm,,1 stk,1800.0,2023-09-08,2023-09-18,Venstrehængt,88.5,cm,206.0,cm,11.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4680,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266524/fyldningsdoer-med-karm,Fyldningsdør med karm,266524,"['/dyn/resources/Shop_Model_Product/image/4/266524/1684234667/old2columns/266524.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346973/1684234485/old2columns/266524.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/346975/1684234632/old2columns/fyldningsdoer-med-karm-266524.jpg']",89.5,cm,209.0,cm,13.0,cm,,1 stk,2500.0,2023-08-05,2023-09-03,Venstrehængt,89.5,cm,209.0,cm,13.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4681,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266009/fyldningsdoer-med-karm,Fyldningsdør med karm,266009,"['/dyn/resources/Shop_Model_Product/image/9/266009/1680015511/old2columns/266009.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/344740/1679992239/old2columns/266009.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/344741/1679992246/old2columns/266009.jpg']",77.5,cm,208.0,cm,12.5,cm,,1 stk,3500.0,2023-08-01,2023-09-12,Højrehængt,77.5,cm,208.0,cm,12.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4682,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266006/fyldningsdoer-med-karm,Fyldningsdør med karm,266006,"['/dyn/resources/Shop_Model_Product/image/6/266006/1679989712/old2columns/266006.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344736/1679989718/old2columns/266006.jpg']",77.0,cm,211.5,cm,12.5,cm,,1 stk,4500.0,2023-08-31,2023-09-13,Venstrehængt,77.0,cm,211.5,cm,12.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4683,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/266001/fyldningsdoer-med-karm,Fyldningsdør med karm,266001,"['/dyn/resources/Shop_Model_Product/image/1/266001/1680010885/old2columns/266001.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/344723/1679926246/old2columns/266001.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344725/1679926256/old2columns/266001.jpg']",86.5,cm,212.0,cm,12.5,cm,,2 stk,4500.0,2023-08-28,2023-10-05,Højrehængt,86.5,cm,212.0,cm,12.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4684,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/265901/fyldningsdoer-med-karm,Fyldningsdør med karm,265901,"['/dyn/resources/Shop_Model_Product/image/1/265901/1679389802/old2columns/265901.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/344289/1679389808/old2columns/265901.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/344290/1679389809/old2columns/265901.jpg']",87.5,cm,212.5,cm,12.5,cm,,1 stk,3500.0,2023-07-30,2023-10-16,Højrehængt,87.5,cm,212.5,cm,12.5,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
4685,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/265879/fyldningsdoer-med-karm,Fyldningsdør med karm,265879,"['/dyn/resources/Shop_Model_Product/image/9/265879/1679310085/old2columns/265879.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344196/1679310091/old2columns/265879.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/344197/1679310093/old2columns/265879.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/344198/1679310095/old2columns/265879.jpg']",79.0,cm,208.5,cm,8.0,cm,,1 stk,2600.0,2023-07-29,2023-10-28,Venstrehængt,79.0,cm,208.5,cm,8.0,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Filling door with frame
